Wall time,Step,Value
1731248888.9825535,1119,0.00017318366735707968
1731248892.4804096,1121,0.00016981632506940514
1731248894.2080038,1122,0.0001681328285485506
1731248899.7698007,1125,0.0001630849001230672
1731248901.4963086,1126,0.00016140365914907306
1731248904.961347,1128,0.0001580442622071132
1731248906.846558,1129,0.0001563664263812825
1731248912.1806269,1132,0.00015134233399294317
1731248915.6974325,1134,0.0001480023784097284
1731248919.152323,1136,0.00014467148866970092
1731248924.4579582,1139,0.00013969493738841265
1731248936.5642614,1146,0.00012819768744520843
1731248940.1253386,1148,0.00012494796828832477
1731248943.6009016,1150,0.00012171617709100246
1731248945.341026,1151,0.0001201074046548456
1731248986.191921,1152,0.00011850358714582399
1731249000.8700454,1160,0.00010586978896753863
1731249004.5017495,1162,0.00010277157707605511
1731249008.0178938,1164,9.969985694624484e-05
1731249013.190767,1167,9.51445399550721e-05
1731249024.0914457,1173,8.623649773653597e-05
1731249025.8205426,1174,8.477976371068507e-05
1731249029.4020853,1176,8.189149957615882e-05
1731249031.127767,1177,8.04602459538728e-05
1731249032.8542407,1178,7.90377744124271e-05
1731249039.8671596,1182,7.343836477957666e-05
1731249043.670471,1184,7.069482671795413e-05
1731249047.1218,1186,6.799015682190657e-05
1731249052.52518,1189,6.400828715413809e-05
1731249054.2656689,1190,6.27015542704612e-05
1731249059.7011557,1193,5.884475467610173e-05
1731249061.4262118,1194,5.758070619776845e-05
1731249066.7123585,1197,5.385492477216758e-05
1731249080.8146772,1205,4.442688077688217e-05
1731249082.5546398,1206,4.330232331994921e-05
1731249084.2812355,1207,4.2190116801066324e-05
1731249094.9776766,1213,3.5782286431640387e-05
1731249096.7060652,1214,3.475950870779343e-05
1731249145.073597,1218,3.0801151297055185e-05
1731249153.9785824,1223,2.6158973923884332e-05
1731249157.7519388,1225,2.4399543690378778e-05
1731249165.1349285,1229,2.105146813846659e-05
1731249170.5959363,1232,1.869238076324109e-05
1731249181.2429976,1238,1.4373765225172974e-05
1731249184.710883,1240,1.305466048506787e-05
1731249191.7105372,1244,1.0600186215015128e-05
1731249195.1960504,1246,9.465763469052035e-06
1731249200.4664924,1249,7.881384590291418e-06
1731249202.2063503,1250,7.384732271020766e-06
1731249203.9482841,1251,6.9038974288559984e-06
1731249205.689517,1252,6.438926902774256e-06
1731249209.1718225,1254,5.556755695579341e-06
1731249212.6333337,1256,4.738558800454484e-06
1731249214.3573215,1257,4.353550139057916e-06
1731249219.5710316,1260,3.295324404462008e-06
1731249221.3067353,1261,2.974962626467459e-06
1731249231.8009608,1267,1.3948613286629552e-06
1731249238.8910878,1271,6.690157761113369e-07
1731249247.6274972,1276,1.322202791698146e-07
1731249249.357453,1277,7.437809301791276e-08
1731249251.086222,1278,3.3058256576623535e-08
1731249297.505306,1282,0.00024007685715332627
1731249302.7086568,1285,0.0002399553923169151
1731249311.8516877,1290,0.0002395219198660925
1731249317.0665421,1293,0.00023912359029054642
1731249325.7948012,1298,0.0002382304082857445
1731249327.5379806,1299,0.0002380175283178687
1731249332.919534,1302,0.00023731074179522693
1731249340.2054741,1306,0.00023621026775799692
1731249347.1488943,1310,0.00023493068874813616
1731249355.8648856,1315,0.00023308236268348992
1731249365.2996395,1320,0.00023096174118109047
1731249368.8705013,1322,0.00023003836395218968
1731249374.2916744,1325,0.00022857391741126776
1731249376.0147233,1326,0.00022806477500125766
1731249379.465463,1328,0.00022701533453073353
1731249391.867978,1335,0.00022302032448351383
1731249449.2106867,1345,0.0002164750621886924
1731249454.4636495,1348,0.00021432730136439204
1731249459.6583447,1351,0.00021209775877650827
1731249461.3885515,1352,0.00021133673726581037
1731249464.8476636,1354,0.00020978836982976645
1731249475.3055663,1360,0.0002049381728284061
1731249482.173971,1364,0.0002015400241361931
1731249483.9696887,1365,0.00020067064906470478
1731249485.6845083,1366,0.0001997935032704845
1731249487.415506,1367,0.00019890867406502366
1731249489.1516068,1368,0.00019801623420789838
1731249501.4111438,1375,0.0001915636967169121
1731249503.2607715,1376,0.00019061361672356725
1731249510.193038,1380,0.0001867462124209851
1731249518.83452,1385,0.00018176803132519126
1731249520.5695808,1386,0.00018075417028740048
1731249527.4994795,1390,0.0001766411733115092
1731249532.6862257,1393,0.00017349881818518043
1731249539.537567,1397,0.00016923736257012933
1731249614.310311,1417,0.0001469277631258592
1731249622.0267348,1421,0.00014231353998184204
1731249641.3206108,1431,0.0001306435005972162
1731249643.057423,1432,0.0001294690155191347
1731249650.0153935,1436,0.00012476314441300929
1731249653.4910648,1438,0.00012240702926646918
1731249655.2289374,1439,0.00012122857151553035
1731249656.9704263,1440,0.00012004999734926969
1731249658.7192,1441,0.00011887143045896664
1731249663.9138465,1444,0.0001153368575614877
1731249669.1320574,1447,0.00011180637375218794
1731249672.7927253,1449,0.0001094565013772808
1731249676.4349442,1451,0.00010711071809055284
1731249678.1796203,1452,0.00010593963816063479
1731249683.4179175,1455,0.00010243500582873821
1731249686.9031317,1457,0.00010010688856709749
1731249688.6481276,1458,9.894565300783142e-05
1731249692.2655585,1460,9.662941010901704e-05
1731249694.00132,1461,9.547461377223954e-05
1731249697.9132214,1463,9.317223884863779e-05
1731249710.4234781,1470,8.520132541889325e-05
1731249755.2056303,1473,8.183340833056718e-05
1731249756.959393,1474,8.071799675235525e-05
1731249760.4402325,1476,7.849864778108895e-05
1731249773.02031,1483,7.086263212841004e-05
1731249780.1400933,1487,6.660117651335895e-05
1731249785.3089526,1490,6.345882138703018e-05
