Wall time,Step,Value
1731249518.8345037,1385,4.163291578151984e-08
1731249520.5695639,1386,4.063898018102918e-08
1731249527.499463,1390,3.495001976716594e-08
1731249532.6862094,1393,4.2517221743310074e-08
1731249539.5375512,1397,4.6615241444669664e-08
1731249614.3102922,1417,3.5122479147275953e-08
1731249622.0267198,1421,3.385939351119305e-08
1731249641.320595,1431,3.8147035752444935e-08
1731249643.057402,1432,3.573655860122926e-08
1731249650.015377,1436,4.1776758052947116e-08
1731249653.4910483,1438,3.4694490835818215e-08
1731249655.2289217,1439,4.85192330756945e-08
1731249656.9704099,1440,3.0309976750686474e-08
1731249658.7191846,1441,3.8271849689408555e-08
1731249663.9138298,1444,3.5034268819345016e-08
1731249669.1320424,1447,3.431257766806084e-08
1731249672.7927082,1449,3.8501777765986844e-08
1731249676.4349277,1451,3.3267838261963334e-08
1731249678.1796038,1452,3.6377873158244256e-08
1731249683.4179008,1455,4.3778275227168706e-08
1731249686.903113,1457,3.3544530708695675e-08
1731249688.64811,1458,3.115663105290878e-08
1731249692.265542,1460,3.432526085589416e-08
1731249694.001304,1461,3.6732732411337565e-08
1731249697.9132013,1463,3.34203633656216e-08
1731249710.4234617,1470,3.4075966937052726e-08
1731249755.2056136,1473,3.919853952538688e-08
1731249756.9593763,1474,2.9327884121244097e-08
1731249760.4402125,1476,3.097101597404617e-08
1731249773.0202873,1483,3.204505105713906e-08
1731249780.1400704,1487,3.110369561909465e-08
1731249785.3089347,1490,3.594750097590804e-08
1731249790.7324119,1493,3.724593966580869e-08
1731249792.4531045,1494,3.245603608093006e-08
1731249799.4090939,1498,3.481587995679547e-08
1731249801.1416667,1499,3.2230694557711104e-08
1731249806.3930233,1502,3.377260071601995e-08
1731249818.5919344,1509,2.9324276340503275e-08
1731249820.3567832,1510,3.6494512301032955e-08
1731249822.0866058,1511,3.528411696152034e-08
1731249825.6503322,1513,3.489946465151661e-08
1731249829.1683288,1515,3.045544261226496e-08
1731249830.9078782,1516,3.453597940961117e-08
1731249843.1261141,1523,3.438164952740408e-08
1731249851.7364652,1528,2.8939476592881874e-08
1731249862.29079,1534,3.508051804601564e-08
1731249907.0099137,1537,3.255262726042929e-08
1731249908.7264674,1538,2.9354248809454475e-08
1731249914.3861945,1541,3.6567222139183286e-08
1731249927.0030587,1548,3.0313938026438336e-08
1731249932.1700006,1551,3.288239014409555e-08
1731249933.9052444,1552,3.164583262105225e-08
1731249935.8749795,1553,2.873198567954205e-08
1731249952.4940844,1562,3.077069266055332e-08
1731249958.0922122,1565,2.9741624274493006e-08
1731249960.0281575,1566,2.9990040673055773e-08
1731249963.910169,1568,3.5909820894630684e-08
1731249967.5746884,1570,3.023479067110202e-08
1731249969.3037634,1571,2.7600393082138908e-08
1731249971.0212004,1572,3.162296025038813e-08
1731249972.8249438,1573,2.7603839214407344e-08
1731249978.045256,1576,3.101440881891904e-08
1731249984.9991665,1580,3.0315778332123955e-08
1731249986.738744,1581,3.061014552940833e-08
1731249993.6975837,1585,2.9452795757833883e-08
1731250002.5472796,1590,3.0841768250411405e-08
1731250011.546987,1595,3.434299955529241e-08
1731250013.2679465,1596,3.582423602210838e-08
1731250014.9930866,1597,4.381590912316824e-08
1731250061.1700044,1601,3.189728658981039e-08
1731250062.897161,1602,4.095578631790886e-08
1731250064.6474907,1603,5.1955922231172735e-08
1731250078.809505,1611,4.2697116953149816e-08
1731250084.3902435,1614,4.2808220968026944e-08
1731250087.8265936,1616,5.732176688866275e-08
1731250101.5866928,1624,3.4968937967505553e-08
1731250106.9305062,1627,4.68888003979373e-08
1731250113.9793427,1631,4.9219014641721515e-08
1731250120.8809457,1635,3.920536784107753e-08
1731250124.4046888,1637,5.146937098743365e-08
1731250129.5810325,1640,4.714716794751439e-08
1731250131.530747,1641,3.342459109489937e-08
1731250140.5728323,1646,3.6262747471482726e-08
1731250142.3083947,1647,3.9482344504904177e-08
1731250149.4137661,1651,3.4165864803981094e-08
1731250151.208058,1652,3.959162597766408e-08
1731250152.9412758,1653,3.966597006410666e-08
1731250154.8462873,1654,4.100104078474942e-08
1731250158.38033,1656,3.0753028568142327e-08
1731250161.8945184,1658,3.968806083776144e-08
1731250169.454916,1662,3.9731880008275766e-08
1731250216.72378,1666,3.224325695327934e-08
1731250222.057285,1669,3.607116028092605e-08
1731250223.7775006,1670,3.960889927157041e-08
1731250230.829154,1674,3.431704698186877e-08
1731250235.9896355,1677,3.381556012982401e-08
1731250239.4599118,1679,4.306566836476122e-08
1731250251.1374128,1685,3.299810913404144e-08
1731250252.8592384,1686,3.717728702667955e-08
1731250254.5800693,1687,3.68237920156389e-08
1731250256.3112292,1688,3.09223437966466e-08
1731250264.9721282,1693,2.4984391444604626e-08
1731250266.7051327,1694,3.820758820438641e-08
1731250268.4282746,1695,2.911512453351861e-08
1731250275.4592373,1699,2.819610145365914e-08
