Output,Target,Error
1.347389817237854004e-02,1.332900021225214005e-02,1.448979601263999939e-04
-4.576956480741500854e-02,-4.584800079464912415e-02,7.843598723411560059e-05
4.230607673525810242e-02,4.213500022888183594e-02,1.710765063762664795e-04
-4.999153316020965576e-02,-4.986900091171264648e-02,1.225322484970092773e-04
-2.184941060841083527e-02,-2.169699966907501221e-02,1.524109393358230591e-04
-4.960079211741685867e-03,-4.960000049322843552e-03,7.916241884231567383e-08
3.226338326930999756e-02,3.222899883985519409e-02,3.438442945480346680e-05
-3.085051663219928741e-02,-3.099000081419944763e-02,1.394841820001602173e-04
-4.739055782556533813e-02,-4.739399999380111694e-02,3.442168235778808594e-06
-3.565607964992523193e-02,-3.563499823212623596e-02,2.108141779899597168e-05
6.410387158393859863e-02,6.408199667930603027e-02,2.187490463256835938e-05
3.189071640372276306e-02,3.191899880766868591e-02,2.828240394592285156e-05
2.970009855926036835e-02,2.975100092589855194e-02,5.090236663818359375e-05
-1.510646753013134003e-02,-1.518900040537118912e-02,8.253287523984909058e-05
5.522618442773818970e-02,5.512399971485137939e-02,1.021847128868103027e-04
6.377664208412170410e-02,6.377299875020980835e-02,3.643333911895751953e-06
3.819372132420539856e-02,3.811199963092803955e-02,8.172169327735900879e-05
-2.836544252932071686e-02,-2.851199917495250702e-02,1.465566456317901611e-04
3.429119940847158432e-03,3.409999888390302658e-03,1.912005245685577393e-05
-1.006647106260061264e-02,-1.023000013083219528e-02,1.635290682315826416e-04
2.342225983738899231e-02,2.355599962174892426e-02,1.337397843599319458e-04
-6.453934311866760254e-02,-6.469999998807907104e-02,1.606568694114685059e-04
-4.419108107686042786e-02,-4.399200156331062317e-02,1.990795135498046875e-04
6.247432157397270203e-02,6.253799796104431152e-02,6.367638707160949707e-05
-2.120461128652095795e-02,-2.107699960470199585e-02,1.276116818189620972e-04
-3.646970912814140320e-02,-3.656399995088577271e-02,9.429082274436950684e-05
-1.670639403164386749e-02,-1.673799939453601837e-02,3.160536289215087891e-05
-6.719787418842315674e-02,-6.716900318861007690e-02,2.887099981307983398e-05
-1.198959629982709885e-02,-1.208900008350610733e-02,9.940378367900848389e-05
6.401872262358665466e-03,6.510000210255384445e-03,1.081279478967189789e-04
2.310344204306602478e-02,2.324599958956241608e-02,1.425575464963912964e-04
-7.509246934205293655e-03,-7.439999841153621674e-03,6.924709305167198181e-05
-1.584061793982982635e-02,-1.580899953842163086e-02,3.161840140819549561e-05
7.105503976345062256e-02,7.118000090122222900e-02,1.249611377716064453e-04
-2.831380814313888550e-03,-2.790000056847929955e-03,4.138075746595859528e-05
-3.099676594138145447e-02,-3.099000081419944763e-02,6.765127182006835938e-06
-7.803747802972793579e-02,-7.796200364828109741e-02,7.547438144683837891e-05
2.929221466183662415e-02,2.944100089371204376e-02,1.487862318754196167e-04
-2.153228409588336945e-02,-2.169699966907501221e-02,1.647155731916427612e-04
-2.346895635128021240e-02,-2.324599958956241608e-02,2.229567617177963257e-04
-6.513714790344238281e-02,-6.500799953937530518e-02,1.291483640670776367e-04
