Output,Target,Error
5.602146312594413757e-02,5.605100095272064209e-02,2.953782677650451660e-05
-3.562796488404273987e-02,-3.563499823212623596e-02,7.033348083496093750e-06
-5.903097335249185562e-03,-6.200000178068876266e-03,2.969028428196907043e-04
1.397007890045642853e-02,1.394900027662515640e-02,2.107862383127212524e-05
4.488676786422729492e-02,4.492000117897987366e-02,3.323331475257873535e-05
-4.534407332539558411e-02,-4.522899910807609558e-02,1.150742173194885254e-04
5.880148150026798248e-03,5.890000145882368088e-03,9.851995855569839478e-06
4.283676669001579285e-02,4.275399819016456604e-02,8.276849985122680664e-05
6.222404167056083679e-02,6.222999840974807739e-02,5.956739187240600586e-06
2.733568428084254265e-03,2.790000056847929955e-03,5.643162876367568970e-05
6.154413521289825439e-02,6.161199882626533508e-02,6.786361336708068848e-05
7.609900087118148804e-02,7.611300051212310791e-02,1.399964094161987305e-05
-2.935248799622058868e-02,-2.944100089371204376e-02,8.851289749145507812e-05
2.460809238255023956e-02,2.448499947786331177e-02,1.230929046869277954e-04
3.654745221138000488e-02,3.656399995088577271e-02,1.654773950576782227e-05
-2.946283854544162750e-02,-2.944100089371204376e-02,2.183765172958374023e-05
-5.734476074576377869e-02,-5.728700011968612671e-02,5.776062607765197754e-05
7.608973979949951172e-02,7.611300051212310791e-02,2.326071262359619141e-05
7.751680910587310791e-02,7.734499871730804443e-02,1.718103885650634766e-04
-5.785771831870079041e-02,-5.790499970316886902e-02,4.728138446807861328e-05
2.905611135065555573e-02,2.913199923932552338e-02,7.588788866996765137e-05
7.333922386169433594e-02,7.333800196647644043e-02,1.221895217895507812e-06
-3.866537660360336304e-02,-3.842100128531455994e-02,2.443753182888031006e-04
7.426904886960983276e-02,7.426299899816513062e-02,6.049871444702148438e-06
6.261046975851058960e-02,6.284700334072113037e-02,2.365335822105407715e-04
7.451978325843811035e-02,7.426299899816513062e-02,2.567842602729797363e-04
-7.019671052694320679e-02,-7.025399804115295410e-02,5.728751420974731445e-05
1.554008107632398605e-02,1.549900043755769730e-02,4.108063876628875732e-05
-4.411576315760612488e-02,-4.399200156331062317e-02,1.237615942955017090e-04
3.012610413134098053e-02,3.006099909543991089e-02,6.510503590106964111e-05
1.550823356956243515e-02,1.549900043755769730e-02,9.233132004737854004e-06
-6.482739746570587158e-02,-6.500799953937530518e-02,1.806020736694335938e-04
1.312921941280364990e-02,1.332900021225214005e-02,1.997807994484901428e-04
-5.436781211756169796e-04,-3.100000030826777220e-04,2.336781180929392576e-04
5.434006825089454651e-02,5.419699847698211670e-02,1.430697739124298096e-04
2.298330515623092651e-02,2.293599955737590790e-02,4.730559885501861572e-05
-2.944720536470413208e-02,-2.944100089371204376e-02,6.204470992088317871e-06
4.527284577488899231e-02,4.522899910807609558e-02,4.384666681289672852e-05
6.808049231767654419e-02,6.809499859809875488e-02,1.450628042221069336e-05
5.175876989960670471e-02,5.172400176525115967e-02,3.476813435554504395e-05
-6.762804090976715088e-02,-6.778600066900253296e-02,1.579597592353820801e-04
-3.972994536161422729e-02,-3.965900093317031860e-02,7.094442844390869141e-05
-5.687383934855461121e-03,-5.580000113695859909e-03,1.073838211596012115e-04
7.754383981227874756e-02,7.765399664640426636e-02,1.101568341255187988e-04
-7.143152505159378052e-02,-7.148800045251846313e-02,5.647540092468261719e-05
-1.864744350314140320e-02,-1.859799958765506744e-02,4.944391548633575439e-05
5.728176608681678772e-02,5.728700011968612671e-02,5.234032869338989258e-06
-7.078080438077449799e-03,-7.129999808967113495e-03,5.191937088966369629e-05
5.549652874469757080e-02,5.543300136923789978e-02,6.352737545967102051e-05
6.862361729145050049e-02,6.871200352907180786e-02,8.838623762130737305e-05
5.606092885136604309e-02,5.605100095272064209e-02,9.927898645401000977e-06
7.908710092306137085e-02,7.919400185346603394e-02,1.069009304046630859e-04
5.258974432945251465e-02,5.265099927783012390e-02,6.125494837760925293e-05
3.598950058221817017e-02,3.594499826431274414e-02,4.450231790542602539e-05
1.381166931241750717e-02,1.363900024443864822e-02,1.726690679788589478e-04
4.126550257205963135e-02,4.120700061321258545e-02,5.850195884704589844e-05
1.551322080194950104e-02,1.549900043755769730e-02,1.422036439180374146e-05
-8.713410235941410065e-03,-8.679999969899654388e-03,3.341026604175567627e-05
-1.208137441426515579e-02,-1.208900008350610733e-02,7.625669240951538086e-06
4.177212715148925781e-03,4.339999984949827194e-03,1.627872698009014130e-04
-3.794886916875839233e-02,-3.811199963092803955e-02,1.631304621696472168e-04
3.749695792794227600e-02,3.749199956655502319e-02,4.958361387252807617e-06
-1.893515884876251221e-02,-1.890799961984157562e-02,2.715922892093658447e-05
-4.096219688653945923e-02,-4.089700058102607727e-02,6.519630551338195801e-05
-5.450901389122009277e-02,-5.450600013136863708e-02,3.013759851455688477e-06
-6.656924635171890259e-02,-6.655199825763702393e-02,1.724809408187866211e-05
3.337803483009338379e-02,3.346699848771095276e-02,8.896365761756896973e-05
-3.676471859216690063e-02,-3.687300160527229309e-02,1.082830131053924561e-04
4.637268185615539551e-02,4.646699875593185425e-02,9.431689977645874023e-05
3.436065465211868286e-02,3.439600020647048950e-02,3.534555435180664062e-05
6.475801765918731689e-02,6.469999998807907104e-02,5.801767110824584961e-05
-4.614868760108947754e-02,-4.615699872374534607e-02,8.311122655868530273e-06
2.347283437848091125e-02,2.355599962174892426e-02,8.316524326801300049e-05
5.600564181804656982e-02,5.605100095272064209e-02,4.535913467407226562e-05
3.373566269874572754e-02,3.377699851989746094e-02,4.133582115173339844e-05
-3.754052519798278809e-02,-3.749199956655502319e-02,4.852563142776489258e-05
-2.175585925579071045e-02,-2.169699966907501221e-02,5.885958671569824219e-05
-5.741430912166833878e-03,-5.890000145882368088e-03,1.485692337155342102e-04
-1.612572371959686279e-02,-1.611899957060813904e-02,6.724148988723754883e-06
4.535409808158874512e-02,4.522899910807609558e-02,1.250989735126495361e-04
-8.867105469107627869e-03,-8.990000002086162567e-03,1.228945329785346985e-04
2.944218181073665619e-02,2.944100089371204376e-02,1.180917024612426758e-06
-1.681601256132125854e-02,-1.673799939453601837e-02,7.801316678524017334e-05
-4.453144595026969910e-02,-4.461000114679336548e-02,7.855519652366638184e-05
5.953720957040786743e-02,5.945000052452087402e-02,8.720904588699340820e-05
5.449792370200157166e-02,5.450600013136863708e-02,8.076429367065429688e-06
-3.049386478960514069e-02,-3.037099912762641907e-02,1.228656619787216187e-04
9.221603162586688995e-03,9.300000034272670746e-03,7.839687168598175049e-05
-3.879102319478988647e-02,-3.873100131750106812e-02,6.002187728881835938e-05
7.731211930513381958e-02,7.703699916601181030e-02,2.751201391220092773e-04
-4.308317229151725769e-02,-4.306299984455108643e-02,2.017244696617126465e-05
1.932433806359767914e-02,1.921799965202808380e-02,1.063384115695953369e-04
9.272386319935321808e-03,9.300000034272670746e-03,2.761371433734893799e-05
7.680390030145645142e-02,7.672899961471557617e-02,7.490068674087524414e-05
-1.007206388749182224e-03,-9.299999801442027092e-04,7.720640860497951508e-05
-7.191174477338790894e-02,-7.210499793291091919e-02,1.932531595230102539e-04
6.472603231668472290e-02,6.469999998807907104e-02,2.603232860565185547e-05
-2.335202321410179138e-02,-2.324599958956241608e-02,1.060236245393753052e-04
-6.130836158990859985e-02,-6.130300089716911316e-02,5.360692739486694336e-06
6.183285266160964966e-02,6.192100048065185547e-02,8.814781904220581055e-05
-5.460763350129127502e-02,-5.419699847698211670e-02,4.106350243091583252e-04
2.635716088116168976e-02,2.634399943053722382e-02,1.316145062446594238e-05
1.902495697140693665e-02,1.921799965202808380e-02,1.930426806211471558e-04
4.898551478981971741e-02,4.894100129604339600e-02,4.451349377632141113e-05
-7.539937645196914673e-02,-7.518800348043441772e-02,2.113729715347290039e-04
-1.097532454878091812e-02,-1.085000019520521164e-02,1.253243535757064819e-04
-1.410037558525800705e-02,-1.394900027662515640e-02,1.513753086328506470e-04
-1.978425681591033936e-02,-1.983699947595596313e-02,5.274266004562377930e-05
4.648333042860031128e-02,4.646699875593185425e-02,1.633167266845703125e-05
5.550640076398849487e-02,5.543300136923789978e-02,7.339939475059509277e-05
-2.627263963222503662e-02,-2.634399943053722382e-02,7.135979831218719482e-05
3.122721053659915924e-02,3.130000084638595581e-02,7.279030978679656982e-05
-4.648457095026969910e-02,-4.646699875593185425e-02,1.757219433784484863e-05
1.199282123707234859e-03,1.240000012330710888e-03,4.071788862347602844e-05
6.132999807596206665e-02,6.130300089716911316e-02,2.699717879295349121e-05
7.213421165943145752e-02,7.210499793291091919e-02,2.921372652053833008e-05
-1.440637628547847271e-03,-1.240000012330710888e-03,2.006376162171363831e-04
7.524523884057998657e-02,7.518800348043441772e-02,5.723536014556884766e-05
-2.362154051661491394e-02,-2.355599962174892426e-02,6.554089486598968506e-05
-4.377702251076698303e-03,-4.339999984949827194e-03,3.770226612687110901e-05
-7.131838053464889526e-02,-7.148800045251846313e-02,1.696199178695678711e-04
-7.811575382947921753e-02,-7.796200364828109741e-02,1.537501811981201172e-04
-6.801959127187728882e-02,-6.809499859809875488e-02,7.540732622146606445e-05
-2.807967178523540497e-02,-2.820299938321113586e-02,1.233275979757308960e-04
8.191634900867938995e-03,8.059999905526638031e-03,1.316349953413009644e-04
-2.884804643690586090e-02,-2.882199920713901520e-02,2.604722976684570312e-05
4.528878629207611084e-02,4.522899910807609558e-02,5.978718400001525879e-05
-5.622803419828414917e-02,-5.635999888181686401e-02,1.319646835327148438e-04
-4.166338965296745300e-02,-4.151599854230880737e-02,1.473911106586456299e-04
-3.286129608750343323e-02,-3.284800052642822266e-02,1.329556107521057129e-05
4.149495065212249756e-02,4.151599854230880737e-02,2.104789018630981445e-05
8.126864209771156311e-03,8.369999937713146210e-03,2.431357279419898987e-04
-7.415069639682769775e-02,-7.457099854946136475e-02,4.203021526336669922e-04
-5.619096104055643082e-03,-5.580000113695859909e-03,3.909599035978317261e-05
-1.986227929592132568e-02,-1.983699947595596313e-02,2.527981996536254883e-05
5.527978017926216125e-02,5.512399971485137939e-02,1.557804644107818604e-04
-2.621239237487316132e-02,-2.603399939835071564e-02,1.783929765224456787e-04
-4.328919574618339539e-02,-4.337299987673759460e-02,8.380413055419921875e-05
-8.155699819326400757e-03,-8.369999937713146210e-03,2.143001183867454529e-04
3.846875578165054321e-02,3.842100128531455994e-02,4.775449633598327637e-05
7.330983132123947144e-02,7.333800196647644043e-02,2.817064523696899414e-05
4.676923155784606934e-02,4.677600041031837463e-02,6.768852472305297852e-06
-1.968931034207344055e-02,-1.952799968421459198e-02,1.613106578588485718e-04
-9.346408769488334656e-03,-9.300000034272670746e-03,4.640873521566390991e-05
-2.392829395830631256e-02,-2.386499941349029541e-02,6.329454481601715088e-05
-6.782137323170900345e-03,-6.819999776780605316e-03,3.786245360970497131e-05
3.051480464637279510e-02,3.068000078201293945e-02,1.651961356401443481e-04
-7.356633991003036499e-02,-7.333800196647644043e-02,2.283379435539245605e-04
5.445714294910430908e-02,5.450600013136863708e-02,4.885718226432800293e-05
-1.379743590950965881e-02,-1.394900027662515640e-02,1.515643671154975891e-04
-9.912691079080104828e-03,-9.920000098645687103e-03,7.309019565582275391e-06
3.667488321661949158e-02,3.687300160527229309e-02,1.981183886528015137e-04
-3.525230288505554199e-02,-3.532499819993972778e-02,7.269531488418579102e-05
-5.516577884554862976e-02,-5.512399971485137939e-02,4.177913069725036621e-05
-5.144571140408515930e-02,-5.141500011086463928e-02,3.071129322052001953e-05
-4.809941723942756653e-02,-4.801300168037414551e-02,8.641555905342102051e-05
-6.220804527401924133e-03,-6.200000178068876266e-03,2.080434933304786682e-05
4.280460998415946960e-03,4.339999984949827194e-03,5.953898653388023376e-05
6.783112138509750366e-02,6.778600066900253296e-02,4.512071609497070312e-05
-7.466933131217956543e-02,-7.457099854946136475e-02,9.833276271820068359e-05
7.881481945514678955e-02,7.919400185346603394e-02,3.791823983192443848e-04
6.544557958841323853e-02,6.562600284814834595e-02,1.804232597351074219e-04
6.708118319511413574e-02,6.716900318861007690e-02,8.781999349594116211e-05
2.171169780194759369e-02,2.169699966907501221e-02,1.469813287258148193e-05
-4.537858814001083374e-02,-4.553800076246261597e-02,1.594126224517822266e-04
-6.076206639409065247e-02,-6.068500131368637085e-02,7.706508040428161621e-05
-1.427195500582456589e-02,-1.425900030881166458e-02,1.295469701290130615e-05
-5.531810969114303589e-02,-5.543300136923789978e-02,1.148916780948638916e-04
-2.671134285628795624e-02,-2.665399946272373199e-02,5.734339356422424316e-05
4.561061039566993713e-02,4.553800076246261597e-02,7.260963320732116699e-05
