Output,Target,Error
2.104057744145393372e-02,2.138699963688850403e-02,3.464221954345703125e-04
5.704573821276426315e-03,5.580000113695859909e-03,1.245737075805664062e-04
6.309680640697479248e-02,6.315600126981735229e-02,5.919486284255981445e-05
4.962662607431411743e-02,4.986900091171264648e-02,2.423748373985290527e-04
6.943491101264953613e-02,6.902000308036804199e-02,4.149079322814941406e-04
7.233984023332595825e-02,7.241299748420715332e-02,7.315725088119506836e-05
2.521516568958759308e-02,2.634399943053722382e-02,1.128833740949630737e-03
-3.621819429099559784e-03,-4.960000049322843552e-03,1.338180620223283768e-03
-3.112485073506832123e-02,-3.099000081419944763e-02,1.348499208688735962e-04
7.462970167398452759e-02,7.457099854946136475e-02,5.870312452316284180e-05
5.595415458083152771e-02,5.543300136923789978e-02,5.211532115936279297e-04
6.427419930696487427e-02,6.377299875020980835e-02,5.012005567550659180e-04
-3.800901025533676147e-02,-3.811199963092803955e-02,1.029893755912780762e-04
-1.868407428264617920e-02,-1.859799958765506744e-02,8.607469499111175537e-05
1.829616911709308624e-02,1.890799961984157562e-02,6.118305027484893799e-04
6.308322399854660034e-02,6.253799796104431152e-02,5.452260375022888184e-04
1.802366413176059723e-02,1.828799955546855927e-02,2.643354237079620361e-04
-4.490075260400772095e-02,-4.522899910807609558e-02,3.282465040683746338e-04
-7.642471790313720703e-02,-7.642100006341934204e-02,3.717839717864990234e-06
-7.367537915706634521e-02,-7.179600000381469727e-02,1.879379153251647949e-03
-7.731182128190994263e-02,-7.734499871730804443e-02,3.317743539810180664e-05
-4.674822464585304260e-02,-4.646699875593185425e-02,2.812258899211883545e-04
1.190833561122417450e-02,1.301900018006563187e-02,1.110664568841457367e-03
7.570909708738327026e-02,7.580400258302688599e-02,9.490549564361572266e-05
-1.919814199209213257e-02,-1.952799968421459198e-02,3.298576921224594116e-04
6.554809398949146271e-03,6.819999776780605316e-03,2.651903778314590454e-04
-3.075962327420711517e-02,-3.191899880766868591e-02,1.159375533461570740e-03
8.514369837939739227e-03,8.369999937713146210e-03,1.443699002265930176e-04
2.859536744654178619e-02,2.851199917495250702e-02,8.336827158927917480e-05
4.164594411849975586e-02,4.151599854230880737e-02,1.299455761909484863e-04
2.228608354926109314e-02,2.231599949300289154e-02,2.991594374179840088e-05
6.106239557266235352e-02,6.099399924278259277e-02,6.839632987976074219e-05
3.218589350581169128e-02,3.160899877548217773e-02,5.768947303295135498e-04
-4.995222762227058411e-02,-4.986900091171264648e-02,8.322671055793762207e-05
-1.214873790740966797e-02,-1.270900014787912369e-02,5.602622404694557190e-04
5.786372721195220947e-02,5.790499970316886902e-02,4.127249121665954590e-05
6.316470354795455933e-02,6.315600126981735229e-02,8.702278137207031250e-06
-5.501712113618850708e-02,-5.512399971485137939e-02,1.068785786628723145e-04
2.801947109401226044e-02,2.944100089371204376e-02,1.421529799699783325e-03
2.591360360383987427e-02,2.572399936616420746e-02,1.896042376756668091e-04
-6.964284926652908325e-02,-6.840299814939498901e-02,1.239851117134094238e-03
2.027328684926033020e-02,2.014699950814247131e-02,1.262873411178588867e-04
4.639599472284317017e-02,4.646699875593185425e-02,7.100403308868408203e-05
-5.042680725455284119e-02,-5.017799884080886841e-02,2.488084137439727783e-04
-3.192616859450936317e-03,-3.100000089034438133e-03,9.261677041649818420e-05
7.745812088251113892e-02,7.642100006341934204e-02,1.037120819091796875e-03
-6.518203765153884888e-02,-6.469999998807907104e-02,4.820376634597778320e-04
-7.550891488790512085e-02,-7.395499944686889648e-02,1.553915441036224365e-03
6.295537948608398438e-02,6.130300089716911316e-02,1.652378588914871216e-03
-1.868687383830547333e-02,-1.952799968421459198e-02,8.411258459091186523e-04
-3.998264297842979431e-02,-4.027799889445304871e-02,2.953559160232543945e-04
-5.412901192903518677e-02,-5.419699847698211670e-02,6.798654794692993164e-05
-5.236618965864181519e-02,-5.234200134873390198e-02,2.418830990791320801e-05
3.400184214115142822e-02,3.408699855208396912e-02,8.515641093254089355e-05
4.056568816304206848e-02,4.058799892663955688e-02,2.231076359748840332e-05
-1.072834245860576630e-02,-1.239900011569261551e-02,1.670657657086849213e-03
6.909405440092086792e-02,6.902000308036804199e-02,7.405132055282592773e-05
-6.594647467136383057e-02,-6.439100205898284912e-02,1.555472612380981445e-03
-6.468632817268371582e-02,-6.469999998807907104e-02,1.367181539535522461e-05
7.083822786808013916e-02,6.963700056076049805e-02,1.201227307319641113e-03
4.251315817236900330e-02,4.244399815797805786e-02,6.916001439094543457e-05
7.746013998985290527e-02,7.734499871730804443e-02,1.151412725448608398e-04
5.015736818313598633e-02,5.017799884080886841e-02,2.063065767288208008e-05
-7.885338366031646729e-02,-7.888600230216979980e-02,3.261864185333251953e-05
-1.698164083063602448e-02,-1.704799942672252655e-02,6.635859608650207520e-05
9.661301039159297943e-03,1.023000013083219528e-02,5.686990916728973389e-04
-4.865579679608345032e-02,-4.863199964165687561e-02,2.379715442657470703e-05
-6.090555340051651001e-03,-5.890000145882368088e-03,2.005551941692829132e-04
-6.627594679594039917e-02,-6.624300032854080200e-02,3.294646739959716797e-05
4.628740623593330383e-02,4.615699872374534607e-02,1.304075121879577637e-04
-9.036947041749954224e-03,-9.920000098645687103e-03,8.830530568957328796e-04
-6.374070048332214355e-02,-6.377299875020980835e-02,3.229826688766479492e-05
5.028581246733665466e-02,5.048700049519538879e-02,2.011880278587341309e-04
2.809616178274154663e-02,2.789299935102462769e-02,2.031624317169189453e-04
-1.861751452088356018e-02,-1.859799958765506744e-02,1.951493322849273682e-05
9.153851307928562164e-03,8.990000002086162567e-03,1.638513058423995972e-04
-3.827715665102005005e-02,-3.811199963092803955e-02,1.651570200920104980e-04
-1.398498006165027618e-02,-1.487900037318468094e-02,8.940203115344047546e-04
-7.132448256015777588e-02,-6.963700056076049805e-02,1.687481999397277832e-03
3.357578534632921219e-03,3.409999888390302658e-03,5.242135375738143921e-05
-2.077061682939529419e-02,-2.169699966907501221e-02,9.263828396797180176e-04
2.396604232490062714e-02,2.386499941349029541e-02,1.010429114103317261e-04
-5.376145243644714355e-02,-5.357899889349937439e-02,1.824535429477691650e-04
6.219729408621788025e-02,6.222999840974807739e-02,3.270432353019714355e-05
-7.855302840471267700e-02,-7.703699916601181030e-02,1.516029238700866699e-03
1.368117425590753555e-02,1.456900034099817276e-02,8.878260850906372070e-04
-6.601312756538391113e-02,-6.593400239944458008e-02,7.912516593933105469e-05
-6.846375018358230591e-02,-6.655199825763702393e-02,1.911751925945281982e-03
5.399416387081146240e-02,5.388800054788589478e-02,1.061633229255676270e-04
