Output,Target,Error
7.627688348293304443e-02,7.518800348043441772e-02,1.088880002498626709e-03
4.340885207056999207e-02,4.337299987673759460e-02,3.585219383239746094e-05
-5.305603891611099243e-02,-5.357899889349937439e-02,5.229599773883819580e-04
-2.434997633099555969e-02,-2.448499947786331177e-02,1.350231468677520752e-04
-3.201057389378547668e-02,-3.346699848771095276e-02,1.456424593925476074e-03
3.365039825439453125e-02,3.377699851989746094e-02,1.266002655029296875e-04
2.851217752322554588e-03,3.100000089034438133e-03,2.487823367118835449e-04
5.770484916865825653e-03,5.890000145882368088e-03,1.195152290165424347e-04
2.708109468221664429e-02,2.696299925446510315e-02,1.180954277515411377e-04
8.902735076844692230e-03,1.054000016301870346e-02,1.637265086174011230e-03
-4.910454899072647095e-02,-4.924999922513961792e-02,1.454502344131469727e-04
2.413704432547092438e-02,2.386499941349029541e-02,2.720449119806289673e-04
-1.787745393812656403e-02,-1.890799961984157562e-02,1.030545681715011597e-03
-6.091470643877983093e-02,-6.099399924278259277e-02,7.929280400276184082e-05
-6.377819925546646118e-02,-6.377299875020980835e-02,5.200505256652832031e-06
7.328333705663681030e-02,7.303000241518020630e-02,2.533346414566040039e-04
5.270082876086235046e-02,5.296000093221664429e-02,2.591721713542938232e-04
6.649056077003479004e-02,6.655199825763702393e-02,6.143748760223388672e-05
-5.997052788734436035e-02,-6.006800010800361633e-02,9.747222065925598145e-05
-6.454835087060928345e-02,-6.408199667930603027e-02,4.663541913032531738e-04
-4.355510696768760681e-02,-4.368200153112411499e-02,1.268945634365081787e-04
-2.278165705502033234e-02,-2.324599958956241608e-02,4.643425345420837402e-04
-4.160912707448005676e-02,-4.213500022888183594e-02,5.258731544017791748e-04
-6.460207700729370117e-02,-6.408199667930603027e-02,5.200803279876708984e-04
2.489774487912654877e-02,2.603399939835071564e-02,1.136254519224166870e-03
-3.143602050840854645e-03,-3.409999888390302658e-03,2.663978375494480133e-04
1.128863077610731125e-03,-3.100000030826777220e-04,1.438863109797239304e-03
-7.226639240980148315e-02,-7.179600000381469727e-02,4.703924059867858887e-04
-1.293402351438999176e-02,-1.270900014787912369e-02,2.250233665108680725e-04
5.201037600636482239e-02,5.203299969434738159e-02,2.262368798255920410e-05
-1.351206097751855850e-02,-1.394900027662515640e-02,4.369392991065979004e-04
-1.595088653266429901e-02,-1.797799952328205109e-02,2.027112990617752075e-03
2.311046794056892395e-02,2.324599958956241608e-02,1.355316489934921265e-04
-5.534517765045166016e-02,-5.543300136923789978e-02,8.782371878623962402e-05
-5.097540095448493958e-02,-5.079599842429161072e-02,1.794025301933288574e-04
-8.289815858006477356e-03,-8.369999937713146210e-03,8.018407970666885376e-05
-6.469815969467163086e-02,-6.469999998807907104e-02,1.840293407440185547e-06
3.241724520921707153e-02,3.253899887204170227e-02,1.217536628246307373e-04
7.741421461105346680e-02,7.642100006341934204e-02,9.932145476341247559e-04
3.846010938286781311e-02,3.842100128531455994e-02,3.910809755325317383e-05
-6.394887715578079224e-02,-6.408199667930603027e-02,1.331195235252380371e-04
1.645708805881440639e-03,1.859999960288405418e-03,2.142911544069647789e-04
-3.411145880818367004e-02,-3.408699855208396912e-02,2.446025609970092773e-05
2.354183793067932129e-02,2.355599962174892426e-02,1.416169106960296631e-05
-7.423433661460876465e-02,-7.426299899816513062e-02,2.866238355636596680e-05
-4.828746616840362549e-02,-4.832199960947036743e-02,3.453344106674194336e-05
5.035615060478448868e-03,5.580000113695859909e-03,5.443850532174110413e-04
-6.794472690671682358e-03,-6.819999776780605316e-03,2.552708610892295837e-05
1.423704531043767929e-02,1.425900030881166458e-02,2.195499837398529053e-05
6.658511608839035034e-02,6.655199825763702393e-02,3.311783075332641602e-05
9.312442503869533539e-03,9.610000066459178925e-03,2.975575625896453857e-04
3.682526946067810059e-02,3.687300160527229309e-02,4.773214459419250488e-05
-6.853588670492172241e-02,-6.840299814939498901e-02,1.328885555267333984e-04
-2.462492138147354126e-02,-2.479499951004981995e-02,1.700781285762786865e-04
-5.943329259753227234e-02,-5.945000052452087402e-02,1.670792698860168457e-05
-3.777579218149185181e-02,-3.934999927878379822e-02,1.574207097291946411e-03
3.435075655579566956e-02,3.439600020647048950e-02,4.524365067481994629e-05
-6.156058236956596375e-02,-6.161199882626533508e-02,5.141645669937133789e-05
6.872143596410751343e-02,6.840299814939498901e-02,3.184378147125244141e-04
-1.525903819128870964e-03,-4.029999952763319016e-03,2.504096133634448051e-03
1.657070941291749477e-03,2.169999992474913597e-03,5.129290511831641197e-04
-5.483283847570419312e-02,-5.543300136923789978e-02,6.001628935337066650e-04
4.185234755277633667e-02,4.213500022888183594e-02,2.826526761054992676e-04
2.623633109033107758e-02,2.634399943053722382e-02,1.076683402061462402e-04
-3.945967182517051697e-02,-3.965900093317031860e-02,1.993291079998016357e-04
