Output,Target,Error
6.682016700506210327e-02,6.685999780893325806e-02,3.983080387115478516e-05
-7.112698256969451904e-02,-7.118000090122222900e-02,5.301833152770996094e-05
-4.669704660773277283e-02,-4.677600041031837463e-02,7.895380258560180664e-05
-6.414893269538879395e-02,-6.408199667930603027e-02,6.693601608276367188e-05
-4.804495349526405334e-02,-4.801300168037414551e-02,3.195181488990783691e-05
6.612262874841690063e-02,6.593400239944458008e-02,1.886263489723205566e-04
3.857719898223876953e-02,3.873100131750106812e-02,1.538023352622985840e-04
-4.020907729864120483e-02,-4.027799889445304871e-02,6.892159581184387207e-05
-6.621703505516052246e-02,-6.624300032854080200e-02,2.596527338027954102e-05
-6.365060061216354370e-02,-6.377299875020980835e-02,1.223981380462646484e-04
5.217213556170463562e-02,5.203299969434738159e-02,1.391358673572540283e-04
5.944954603910446167e-02,5.945000052452087402e-02,4.544854164123535156e-07
4.853316582739353180e-03,4.650000017136335373e-03,2.033165656030178070e-04
-5.916870385408401489e-02,-5.914099887013435364e-02,2.770498394966125488e-05
2.348347939550876617e-02,2.355599962174892426e-02,7.252022624015808105e-05
-3.372374176979064941e-02,-3.377699851989746094e-02,5.325675010681152344e-05
-1.987599395215511322e-02,-1.983699947595596313e-02,3.899447619915008545e-05
-4.718030244112014771e-02,-4.739399999380111694e-02,2.136975526809692383e-04
1.228646002709865570e-02,1.239900011569261551e-02,1.125400885939598083e-04
-4.324907436966896057e-02,-4.337299987673759460e-02,1.239255070686340332e-04
7.753410190343856812e-02,7.734499871730804443e-02,1.891031861305236816e-04
4.336976632475852966e-02,4.337299987673759460e-02,3.233551979064941406e-06
6.141031160950660706e-02,6.130300089716911316e-02,1.073107123374938965e-04
-1.226333808153867722e-02,-1.239900011569261551e-02,1.356620341539382935e-04
4.938225611113011837e-04,3.100000030826777220e-04,1.838225580286234617e-04
-6.581503897905349731e-02,-6.593400239944458008e-02,1.189634203910827637e-04
-5.757265910506248474e-02,-5.759600177407264709e-02,2.334266901016235352e-05
7.557108532637357712e-03,7.439999841153621674e-03,1.171086914837360382e-04
7.235706597566604614e-02,7.241299748420715332e-02,5.593150854110717773e-05
-3.175878897309303284e-02,-3.160899877548217773e-02,1.497901976108551025e-04
-3.386241570115089417e-02,-3.377699851989746094e-02,8.541718125343322754e-05
1.086961291730403900e-02,1.085000019520521164e-02,1.961272209882736206e-05
-5.347236245870590210e-02,-5.357899889349937439e-02,1.066364347934722900e-04
3.881875053048133850e-02,3.873100131750106812e-02,8.774921298027038574e-05
-5.620683077722787857e-03,-5.580000113695859909e-03,4.068296402692794800e-05
6.173019856214523315e-02,6.192100048065185547e-02,1.908019185066223145e-04
6.684438139200210571e-02,6.685999780893325806e-02,1.561641693115234375e-05
-2.046571113169193268e-02,-2.045699954032897949e-02,8.711591362953186035e-06
3.121260181069374084e-02,3.130000084638595581e-02,8.739903569221496582e-05
6.024005636572837830e-02,6.037700176239013672e-02,1.369453966617584229e-04
-4.641056805849075317e-02,-4.646699875593185425e-02,5.643069744110107422e-05
-4.977671056985855103e-02,-4.986900091171264648e-02,9.229034185409545898e-05
-7.693463563919067383e-02,-7.703699916601181030e-02,1.023635268211364746e-04
3.534748777747154236e-02,3.532499819993972778e-02,2.248957753181457520e-05
1.406694389879703522e-02,1.394900027662515640e-02,1.179436221718788147e-04
-5.413276329636573792e-02,-5.419699847698211670e-02,6.423518061637878418e-05
4.897809773683547974e-02,4.894100129604339600e-02,3.709644079208374023e-05
-1.894020847976207733e-02,-1.890799961984157562e-02,3.220885992050170898e-05
6.220334768295288086e-02,6.222999840974807739e-02,2.665072679519653320e-05
-1.777444034814834595e-03,-1.859999960288405418e-03,8.255592547357082367e-05
-3.164044348523020744e-03,-3.100000089034438133e-03,6.404425948858261108e-05
