Output,Target,Error
1.691688783466815948e-02,1.673799939453601837e-02,1.788884401321411133e-04
7.275760918855667114e-02,7.272200286388397217e-02,3.560632467269897461e-05
8.381974883377552032e-03,8.369999937713146210e-03,1.197494566440582275e-05
-3.303237259387969971e-02,-3.284800052642822266e-02,1.843720674514770508e-04
4.925230890512466431e-02,4.924999922513961792e-02,2.309679985046386719e-06
7.392432074993848801e-03,7.439999841153621674e-03,4.756776615977287292e-05
-4.335828125476837158e-02,-4.337299987673759460e-02,1.471862196922302246e-05
-1.276533026248216629e-02,-1.270900014787912369e-02,5.633011460304260254e-05
2.071408368647098541e-02,2.076699957251548767e-02,5.291588604450225830e-05
-2.280759811401367188e-02,-2.293599955737590790e-02,1.284014433622360229e-04
-2.364225685596466064e-02,-2.355599962174892426e-02,8.625723421573638916e-05
6.343612819910049438e-02,6.346499919891357422e-02,2.887099981307983398e-05
-2.815116196870803833e-03,-2.790000056847929955e-03,2.511614002287387848e-05
5.884917825460433960e-02,5.883200094103813171e-02,1.717731356620788574e-05
-5.679771676659584045e-02,-5.697799846529960632e-02,1.802816987037658691e-04
3.100006654858589172e-02,3.099000081419944763e-02,1.006573438644409180e-05
-5.879279971122741699e-02,-5.883200094103813171e-02,3.920122981071472168e-05
5.049534142017364502e-02,5.048700049519538879e-02,8.340924978256225586e-06
5.054529011249542236e-02,5.048700049519538879e-02,5.828961730003356934e-05
4.933085665106773376e-02,4.924999922513961792e-02,8.085742592811584473e-05
-2.703986316919326782e-02,-2.696299925446510315e-02,7.686391472816467285e-05
2.042276225984096527e-02,2.014699950814247131e-02,2.757627516984939575e-04
-2.291962690651416779e-02,-2.293599955737590790e-02,1.637265086174011230e-05
3.415818884968757629e-02,3.408699855208396912e-02,7.119029760360717773e-05
-4.612474888563156128e-02,-4.615699872374534607e-02,3.224983811378479004e-05
1.994486898183822632e-02,1.983699947595596313e-02,1.078695058822631836e-04
7.753361761569976807e-02,7.734499871730804443e-02,1.886188983917236328e-04
-2.611460164189338684e-02,-2.603399939835071564e-02,8.060224354267120361e-05
-2.574634365737438202e-02,-2.572399936616420746e-02,2.234429121017456055e-05
-7.714584469795227051e-02,-7.703699916601181030e-02,1.088455319404602051e-04
-1.821222715079784393e-02,-1.828799955546855927e-02,7.577240467071533203e-05
6.061675772070884705e-02,6.068500131368637085e-02,6.824359297752380371e-05
-6.770230829715728760e-02,-6.778600066900253296e-02,8.369237184524536133e-05
-5.410971119999885559e-02,-5.419699847698211670e-02,8.728727698326110840e-05
-2.262149564921855927e-02,-2.262599952518939972e-02,4.503875970840454102e-06
-5.131658166646957397e-02,-5.141500011086463928e-02,9.841844439506530762e-05
2.788396552205085754e-02,2.789299935102462769e-02,9.033828973770141602e-06
-1.001161802560091019e-02,-1.023000013083219528e-02,2.183821052312850952e-04
-2.896898053586483002e-02,-2.913199923932552338e-02,1.630187034606933594e-04
-7.371820509433746338e-02,-7.364699989557266235e-02,7.120519876480102539e-05
-6.661634892225265503e-02,-6.655199825763702393e-02,6.435066461563110352e-05
-6.752440333366394043e-02,-6.747700273990631104e-02,4.740059375762939453e-05
-4.766863957047462463e-02,-4.770400002598762512e-02,3.536045551300048828e-05
6.780542433261871338e-02,6.778600066900253296e-02,1.942366361618041992e-05
-3.134433552622795105e-02,-3.130000084638595581e-02,4.433467984199523926e-05
-2.169491723179817200e-02,-2.169699966907501221e-02,2.082437276840209961e-06
7.635404914617538452e-02,7.642100006341934204e-02,6.695091724395751953e-05
7.232685387134552002e-02,7.241299748420715332e-02,8.614361286163330078e-05
5.500383302569389343e-02,5.512399971485137939e-02,1.201666891574859619e-04
5.422665737569332123e-03,5.270000081509351730e-03,1.526656560599803925e-04
6.532624363899230957e-03,6.510000210255384445e-03,2.262415364384651184e-05
-4.224177449941635132e-02,-4.213500022888183594e-02,1.067742705345153809e-04
-7.309373468160629272e-03,-7.129999808967113495e-03,1.793736591935157776e-04
-1.804283820092678070e-02,-1.797799952328205109e-02,6.483867764472961426e-05
-5.704437568783760071e-02,-5.697799846529960632e-02,6.637722253799438477e-05
6.296577304601669312e-02,6.284700334072113037e-02,1.187697052955627441e-04
-6.396482884883880615e-02,-6.408199667930603027e-02,1.171678304672241211e-04
6.135886535048484802e-02,6.130300089716911316e-02,5.586445331573486328e-05
-6.096513941884040833e-02,-6.099399924278259277e-02,2.885982394218444824e-05
3.819147869944572449e-02,3.811199963092803955e-02,7.947906851768493652e-05
7.140188245102763176e-04,3.100000030826777220e-04,4.040188214275985956e-04
6.107243895530700684e-02,6.099399924278259277e-02,7.843971252441406250e-05
6.535400450229644775e-02,6.531699746847152710e-02,3.700703382492065430e-05
3.717910498380661011e-02,3.718300163745880127e-02,3.896653652191162109e-06
7.857420295476913452e-02,7.857800275087356567e-02,3.799796104431152344e-06
-7.079637795686721802e-02,-7.087100297212600708e-02,7.462501525878906250e-05
-2.345519512891769409e-02,-2.355599962174892426e-02,1.008044928312301636e-04
6.072841584682464600e-03,5.890000145882368088e-03,1.828414388000965118e-04
-8.065611124038696289e-03,-8.059999905526638031e-03,5.611218512058258057e-06
-1.639399118721485138e-02,-1.611899957060813904e-02,2.749916166067123413e-04
-3.638773411512374878e-02,-3.656399995088577271e-02,1.762658357620239258e-04
4.960032179951667786e-02,4.955900087952613831e-02,4.132091999053955078e-05
7.811481505632400513e-02,7.796200364828109741e-02,1.528114080429077148e-04
-1.231827866286039352e-02,-1.239900011569261551e-02,8.072145283222198486e-05
-3.574849292635917664e-02,-3.563499823212623596e-02,1.134946942329406738e-04
6.498374789953231812e-02,6.500799953937530518e-02,2.425163984298706055e-05
6.535751372575759888e-02,6.531699746847152710e-02,4.051625728607177734e-05
-4.241495206952095032e-02,-4.244399815797805786e-02,2.904608845710754395e-05
-2.435560524463653564e-02,-2.448499947786331177e-02,1.293942332267761230e-04
2.261513099074363708e-02,2.262599952518939972e-02,1.086853444576263428e-05
4.961257055401802063e-02,4.955900087952613831e-02,5.356967449188232422e-05
-2.974392473697662354e-02,-2.944100089371204376e-02,3.029238432645797729e-04
1.274924539029598236e-02,1.270900014787912369e-02,4.024524241685867310e-05
2.386464737355709076e-02,2.386499941349029541e-02,3.520399332046508789e-07
-6.683447957038879395e-02,-6.685999780893325806e-02,2.551823854446411133e-05
4.949708003550767899e-03,4.960000049322843552e-03,1.029204577207565308e-05
-9.479894302785396576e-03,-9.610000066459178925e-03,1.301057636737823486e-04
5.698860809206962585e-02,5.697799846529960632e-02,1.060962677001953125e-05
-7.520456612110137939e-02,-7.518800348043441772e-02,1.656264066696166992e-05
-1.545376796275377274e-02,-1.549900043755769730e-02,4.523247480392456055e-05
-2.221447601914405823e-02,-2.231599949300289154e-02,1.015234738588333130e-04
2.360756881535053253e-02,2.355599962174892426e-02,5.156919360160827637e-05
3.032249212265014648e-02,3.037099912762641907e-02,4.850700497627258301e-05
-4.483844339847564697e-02,-4.492000117897987366e-02,8.155778050422668457e-05
7.033988833427429199e-02,7.025399804115295410e-02,8.589029312133789062e-05
5.105007067322731018e-02,5.110500007867813110e-02,5.492940545082092285e-05
-5.034860968589782715e-02,-5.048700049519538879e-02,1.383908092975616455e-04
2.642099186778068542e-02,2.665399946272373199e-02,2.330075949430465698e-04
4.281853884458541870e-02,4.275399819016456604e-02,6.454065442085266113e-05
3.495666012167930603e-02,3.501600027084350586e-02,5.934014916419982910e-05
-3.206929937005043030e-02,-3.191899880766868591e-02,1.503005623817443848e-04
2.186162769794464111e-02,2.200599946081638336e-02,1.443717628717422485e-04
5.059091746807098389e-02,5.048700049519538879e-02,1.039169728755950928e-04
-2.424550615251064301e-02,-2.417499944567680359e-02,7.050670683383941650e-05
-4.070495441555976868e-02,-4.089700058102607727e-02,1.920461654663085938e-04
-7.433274388313293457e-02,-7.426299899816513062e-02,6.974488496780395508e-05
-6.155350059270858765e-02,-6.161199882626533508e-02,5.849823355674743652e-05
2.117242477834224701e-02,2.107699960470199585e-02,9.542517364025115967e-05
-6.902877986431121826e-02,-6.902000308036804199e-02,8.776783943176269531e-06
-1.795020885765552521e-02,-1.797799952328205109e-02,2.779066562652587891e-05
-1.562845893204212189e-02,-1.549900043755769730e-02,1.294584944844245911e-04
-7.297907024621963501e-02,-7.303000241518020630e-02,5.093216896057128906e-05
-7.874934934079647064e-03,-7.749999873340129852e-03,1.249350607395172119e-04
1.756669953465461731e-03,1.550000044517219067e-03,2.066699089482426643e-04
2.968939021229743958e-02,2.975100092589855194e-02,6.161071360111236572e-05
2.822285704314708710e-02,2.851199917495250702e-02,2.891421318054199219e-04
3.320058062672615051e-02,3.408699855208396912e-02,8.864179253578186035e-04
2.130363322794437408e-02,2.138699963688850403e-02,8.336640894412994385e-05
1.189328148029744625e-03,1.240000012330710888e-03,5.067186430096626282e-05
-4.667751863598823547e-02,-4.677600041031837463e-02,9.848177433013916016e-05
7.645840197801589966e-02,7.642100006341934204e-02,3.740191459655761719e-05
1.016057003289461136e-02,1.023000013083219528e-02,6.943009793758392334e-05
2.906312979757785797e-02,2.913199923932552338e-02,6.886944174766540527e-05
3.027945198118686676e-02,3.037099912762641907e-02,9.154714643955230713e-05
5.779034644365310669e-02,5.790499970316886902e-02,1.146532595157623291e-04
-7.739957422018051147e-02,-7.734499871730804443e-02,5.457550287246704102e-05
-6.430225819349288940e-02,-6.439100205898284912e-02,8.874386548995971680e-05
-5.150312557816505432e-02,-5.141500011086463928e-02,8.812546730041503906e-05
-4.313483834266662598e-02,-4.306299984455108643e-02,7.183849811553955078e-05
6.152824684977531433e-02,6.161199882626533508e-02,8.375197649002075195e-05
-5.636560171842575073e-02,-5.635999888181686401e-02,5.602836608886718750e-06
-4.319062083959579468e-02,-4.306299984455108643e-02,1.276209950447082520e-04
-4.594569280743598938e-02,-4.584800079464912415e-02,9.769201278686523438e-05
3.885497525334358215e-02,3.873100131750106812e-02,1.239739358425140381e-04
-7.321160286664962769e-02,-7.333800196647644043e-02,1.263990998268127441e-04
4.073558747768402100e-02,4.089700058102607727e-02,1.614131033420562744e-04
-7.143764942884445190e-02,-7.148800045251846313e-02,5.035102367401123047e-05
-5.654311180114746094e-02,-5.635999888181686401e-02,1.831129193305969238e-04
7.265272736549377441e-02,7.272200286388397217e-02,6.927549839019775391e-05
-5.786183848977088928e-02,-5.790499970316886902e-02,4.316121339797973633e-05
5.641346797347068787e-02,5.635999888181686401e-02,5.346909165382385254e-05
1.125282607972621918e-02,1.116000022739171982e-02,9.282585233449935913e-05
-2.967889979481697083e-02,-2.975100092589855194e-02,7.210113108158111572e-05
7.103031873703002930e-02,7.118000090122222900e-02,1.496821641921997070e-04
-7.611782848834991455e-02,-7.611300051212310791e-02,4.827976226806640625e-06
4.689487628638744354e-03,4.650000017136335373e-03,3.948761150240898132e-05
-4.674542322754859924e-02,-4.677600041031837463e-02,3.057718276977539062e-05
-6.916087120771408081e-02,-6.902000308036804199e-02,1.408681273460388184e-04
4.323869652580469847e-04,3.100000030826777220e-04,1.223869621753692627e-04
1.814925670623779297e-02,1.797799952328205109e-02,1.712571829557418823e-04
-1.632624305784702301e-02,-1.642899960279464722e-02,1.027565449476242065e-04
-3.844517096877098083e-02,-3.873100131750106812e-02,2.858303487300872803e-04
7.389796525239944458e-02,7.395499944686889648e-02,5.703419446945190430e-05
-1.848589815199375153e-02,-1.828799955546855927e-02,1.978985965251922607e-04
4.241957888007164001e-02,4.244399815797805786e-02,2.441927790641784668e-05
-6.196183338761329651e-02,-6.192100048065185547e-02,4.083290696144104004e-05
5.184760317206382751e-03,5.270000081509351730e-03,8.523976430296897888e-05
-9.183649905025959015e-03,-8.990000002086162567e-03,1.936499029397964478e-04
-4.528648220002651215e-03,-4.650000017136335373e-03,1.213517971336841583e-04
-3.435584530234336853e-02,-3.408699855208396912e-02,2.688467502593994141e-04
-4.717523977160453796e-02,-4.708499833941459656e-02,9.024143218994140625e-05
-3.588726744055747986e-02,-3.594499826431274414e-02,5.773082375526428223e-05
4.458620399236679077e-02,4.461000114679336548e-02,2.379715442657470703e-05
3.803018480539321899e-02,3.811199963092803955e-02,8.181482553482055664e-05
-2.277930080890655518e-02,-2.293599955737590790e-02,1.566987484693527222e-04
5.776050500571727753e-03,5.580000113695859909e-03,1.960503868758678436e-04
4.242816194891929626e-02,4.244399815797805786e-02,1.583620905876159668e-05
-5.295296199619770050e-03,-5.270000081509351730e-03,2.529611811041831970e-05
5.143703520298004150e-02,5.141500011086463928e-02,2.203509211540222168e-05
-3.950928151607513428e-02,-3.965900093317031860e-02,1.497194170951843262e-04
6.438606232404708862e-02,6.439100205898284912e-02,4.939734935760498047e-06
-3.963274415582418442e-03,-4.029999952763319016e-03,6.672553718090057373e-05
1.670709066092967987e-02,1.673799939453601837e-02,3.090873360633850098e-05
5.687282979488372803e-02,5.697799846529960632e-02,1.051686704158782959e-04
-6.604206562042236328e-02,-6.593400239944458008e-02,1.080632209777832031e-04
-9.863931918516755104e-04,-6.200000061653554440e-04,3.663931856863200665e-04
-6.457119015976786613e-04,0.000000000000000000e+00,6.457119015976786613e-04
-1.132810860872268677e-02,-1.146900001913309097e-02,1.408914104104042053e-04
5.235517770051956177e-02,5.234200134873390198e-02,1.317635178565979004e-05
5.999001488089561462e-02,6.006800010800361633e-02,7.798522710800170898e-05
4.082718119025230408e-02,4.089700058102607727e-02,6.981939077377319336e-05
6.537315994501113892e-02,6.531699746847152710e-02,5.616247653961181641e-05
-7.127946708351373672e-03,-6.819999776780605316e-03,3.079469315707683563e-04
8.467017672955989838e-03,8.679999969899654388e-03,2.129822969436645508e-04
-1.266732439398765564e-02,-1.270900014787912369e-02,4.167575389146804810e-05
5.211778730154037476e-02,5.203299969434738159e-02,8.478760719299316406e-05
-5.054686591029167175e-02,-5.079599842429161072e-02,2.491325139999389648e-04
-1.981892250478267670e-02,-1.983699947595596313e-02,1.807697117328643799e-05
1.647558808326721191e-02,1.642899960279464722e-02,4.658848047256469727e-05
5.331283807754516602e-02,5.327000096440315247e-02,4.283711314201354980e-05
-4.303467646241188049e-02,-4.306299984455108643e-02,2.832338213920593262e-05
5.039554834365844727e-02,5.048700049519538879e-02,9.145215153694152832e-05
-4.417672008275985718e-02,-4.399200156331062317e-02,1.847185194492340088e-04
3.884031623601913452e-02,3.873100131750106812e-02,1.093149185180664062e-04
4.294790327548980713e-02,4.275399819016456604e-02,1.939050853252410889e-04
3.085701726377010345e-02,3.099000081419944763e-02,1.329835504293441772e-04
3.125619888305664062e-02,3.130000084638595581e-02,4.380196332931518555e-05
-4.667531698942184448e-02,-4.677600041031837463e-02,1.006834208965301514e-04
4.738282039761543274e-02,4.739399999380111694e-02,1.117959618568420410e-05
6.781388819217681885e-02,6.778600066900253296e-02,2.788752317428588867e-05
3.414904326200485229e-02,3.408699855208396912e-02,6.204470992088317871e-05
-7.299046218395233154e-02,-7.303000241518020630e-02,3.954023122787475586e-05
